rank,username,followers,platform,layanan,degree_centrality,betweenness_centrality,in_degree,out_degree,pagerank,sentiment
15495,hanjeli_,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,1.2269396836124747e-05,neutral
15496,fene_sya,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.2262766862530893e-05,neutral
15497,ristiblu,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.2262766862530893e-05,neutral
15498,saswitocipto,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,1.2262581445526863e-05,neutral
15499,tr4d0,0,twitter,Telkomsel,0.00011096931698385396,0.0,2,2,1.2262581445526863e-05,negative
15500,ch1zucake,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.226109809525121e-05,negative
15501,muhammaded42239,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.21800763191818e-05,neutral
15502,aysharks,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.2068346440436648e-05,neutral
15503,dtraays,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.2068346440436648e-05,neutral
15504,kamellope,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.204927389744544e-05,neutral
15505,nenkyati23,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.204927389744544e-05,neutral
15506,bruceaijames,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,1.2036771907444947e-05,neutral
15507,crypto1enthusia,0,twitter,Telkomsel,0.00022193863396770792,0.0,2,6,1.2036771907444947e-05,neutral
15508,aisafirai,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.203212983435845e-05,negative
15509,erssofyan,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.203212983435845e-05,negative
15510,klikindomaret,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.203212983435845e-05,neutral
15511,kimjasonxxx,0,twitter,Telkomsel,0.00016645397547578093,4.0747676515466776e-05,1,5,1.203212983435845e-05,negative
15512,rrrizzk,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.203212983435845e-05,neutral
15513,fajrinrasyid,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.203212983435845e-05,neutral
15514,herlan651134,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.203212983435845e-05,neutral
15515,setyobudianto,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.203212983435845e-05,neutral
15516,silmykarim,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.203212983435845e-05,neutral
15517,f0oolishone,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,1.2028381986093109e-05,neutral
15518,joongez_,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,1.2028381986093109e-05,neutral
15519,staylow4naw,0,twitter,Telkomsel,0.00011096931698385396,0.0,1,3,1.2016971241535474e-05,negative
15520,najibsamin,0,twitter,Telkomsel,0.00011096931698385396,0.0,1,3,1.2016971241535474e-05,neutral
15521,jyanidif,0,twitter,Telkomsel,0.00013871164622981745,0.0,2,3,1.2001566222588909e-05,negative
15522,rizarin_anugrah,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1997778245473337e-05,neutral
15523,rizonemohamad,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1997778245473337e-05,neutral
15524,rhara_fachri36,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942865887238284e-05,neutral
15525,katakhansa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15526,randhudjatie,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15527,fushiogur,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15528,21nine8,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1942048308469836e-05,negative
15529,tiefnez,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15530,gatcoer,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15531,ssleepknot,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15532,khiro_190,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15533,xjjongseong,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15534,kabarterkini,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15535,hesanpitosa,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15536,ganjarpranowo,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15537,joncynees,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15538,bismamr,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15539,naskhihilabi,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15540,tselbanten,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15541,benniwarlis,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15542,fraksipartaigerindra,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15543,yotabalad,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15544,anindyaa_yz,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15545,giselasetiadji_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15546,zaaper_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15547,oliiverrsky,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15548,ilyraflzz,0,twitter,Telkomsel,0.00022193863396770792,0.0,1,7,1.1942048308469836e-05,neutral
15549,druggedbaboon,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1942048308469836e-05,neutral
15550,akulakuid,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15551,jimans_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15552,jonnydeere6,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15553,soyunsong,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15554,zark_kyou,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15555,blowbluez,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1942048308469836e-05,negative
15556,bouldanfm,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15557,bione2ru,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15558,bum2ru,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15559,sohee2ru,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15560,bubblepufflejpg,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15561,telegram,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15562,bvmbvstic,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15563,diobbccfkkkf,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15564,fikrifebri65135,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15565,mafiawasit,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15566,allberrybbang,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15567,canonkanase_,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1942048308469836e-05,neutral
15568,khaslaxna,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15569,siwucu,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15570,naathanaeelpn,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15571,cenoelz,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15572,oditams,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15573,pasramd,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15574,awyndoank,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15575,hernan_dy,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15576,chuuzyz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15577,clairedalunee,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15578,urlovezee,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15579,jinnieedarl,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15580,annemariayritys,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15581,hi_poppofficial,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15582,ndroe_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15583,shangjueqian,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15584,aloraaluna,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15585,yulika37,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15586,mulianto_dnt,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15587,dviisoo,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1942048308469836e-05,neutral
15588,mafhirue,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15589,soulofdanny_,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15590,gopruts,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15591,nurvijpg,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15592,zimi95,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15593,farawaayyyyy_,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15594,freedomer35,0,twitter,Telkomsel,0.00011096931698385396,0.0,1,3,1.1942048308469836e-05,negative
15595,forcommonears,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15596,jhongerald13,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15597,galankrobbi,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15598,kaiiavina,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15599,pwiskeey,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15600,raynalkeira,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15601,cheshirres,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15602,nothingmoreg,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15603,swamchn,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1942048308469836e-05,neutral
15604,elencvy,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15605,rebeeecc,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15606,olinpsych,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15607,zcruella,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15608,melancholyblve,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15609,gigolatte,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15610,haechanhubby,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15611,kemo_hunz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15612,transvisionid,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15613,xbaal2,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15614,jvncs_,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15615,transtv_corp,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15616,xodiac_staff,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15617,m2gamezone,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15618,danantaraidn,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15619,jesnaaa17,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15620,fajarr0x,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15621,greesel_jkt48,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15622,smuksin1,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1942048308469836e-05,negative
15623,mushlih88,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15624,f8c419f8c381468,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15625,lal2512,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15626,keepmyjjang,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15627,yyvore,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15628,apaya90886655,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15629,ginnobaraaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15630,hnirankara,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15631,bevlalang,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15632,telur_lokal,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15633,ariyaaanto,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15634,cottomns,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15635,seicsnui,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15636,buswayfansc,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15637,dyahtooru,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15638,koridor9daily,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15639,un,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15640,uwiiiiiberkeley,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15641,sukaskincarean,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15642,yyoyyaaa_,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1942048308469836e-05,neutral
15643,rutosahie,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15644,gmmtv,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15645,phuwintang,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15646,ppnaravit,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15647,iheartsanton,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15648,iheartseunseok,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15649,muffliatotalum,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15650,amebicano,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15651,wibowo_purwoko,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15652,jejak_silamban,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15653,jacob_svener,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15654,axismyindia,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15655,pwitycatt_,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15656,its_jakobus,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15657,robi_moo,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15658,ridwankamil,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15659,titanlayer_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15660,yaerimiecha,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,negative
15661,_aventurlne,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15662,chifuywus,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15663,mcdforlyfeee,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15664,txtfrompiranha,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1942048308469836e-05,neutral
15665,anakubyangbaik,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15666,cutbraycargo,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15667,nuguseyo_10,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15668,sehunna0094,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15669,aerondtargaryen,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15670,ryanthegcomms,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15671,27thmei,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15672,nendomagetan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15673,lifffbatasa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15674,senorjoey,0,twitter,Telkomsel,8.322698773789047e-05,0.0,1,2,1.1942048308469836e-05,neutral
15675,andikamalreza,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15676,sistiiiw,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15677,imtheproblem69,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15678,turquoiseclear,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15679,jessicaikarina,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15680,csineq,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15681,jcki_ii,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15682,vodkaaren,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15683,atlantistic,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15684,forau01,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15685,leseanker,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15686,ence_dwi,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15687,machalanto,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15688,detikinet,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15689,ptpn4_palmco,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15690,cilikcilik62,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15691,unknwnwhoo,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15692,fufufadhil,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15693,krikpikusus,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15694,faachiato,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15695,kohisekai,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15696,xfaatinhanx,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15697,bungadankambing,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15698,deoost_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15699,epteemde,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15700,rysara_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15701,binance,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15702,dhiar77,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15703,_syaraz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15704,n4longtyex,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15705,kocayaza99,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1942048308469836e-05,neutral
15706,kumparan,0,unknown,Telkomsel,8.322698773789047e-05,0.0,3,0,1.194071203517614e-05,neutral
15707,adam_rex,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,1.1891686996522926e-05,neutral
15708,nezarpatria,0,unknown,Telkomsel,5.548465849192698e-05,0.0,2,0,1.1883485660010305e-05,neutral
15709,kartiika26,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1870849815615542e-05,neutral
15710,diq_ferdiann,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1826437513282856e-05,negative
15711,capekwooi,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1826437513282856e-05,neutral
15712,nera_kim07,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1826437513282856e-05,neutral
15713,valennnpwn,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1826437513282856e-05,neutral
15714,abikaara,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15715,viveletter,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,negative
15716,ahmadramdhannn,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15717,cinereditary,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15718,ai_firzha,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15719,ainurnur02,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1825519735856396e-05,neutral
15720,rinrin82779740,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15721,ailinea153315,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15722,scribt1,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15723,dhaniaayu4,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15724,floflorenci11,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15725,nuraeni40359747,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15726,rin179184,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15727,sanjayaroni283,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15728,nas_sikin10,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1825519735856396e-05,neutral
15729,tangtai_sol,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1825519735856396e-05,neutral
15730,uwoooh,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,neutral
15731,eta73_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1825519735856396e-05,neutral
15732,yagadigi,0,twitter,Telkomsel,0.00013871164622981745,0.0,1,4,1.1825519735856396e-05,positive
15733,iday4g,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1825519735856396e-05,neutral
15734,myrepublicau,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1761242859645658e-05,neutral
15735,deviagstn,0,twitter,Telkomsel,5.548465849192698e-05,0.0,1,1,1.1761242859645658e-05,negative
15736,ariloghy,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,1.1761242859645658e-05,neutral
