source,target,relationship,followers,platform,layanan,sentiment
taufikhdaayt,telkomsel,comment,854,instagram,Telkomsel,neutral
taufikihsannudin,telkomsel,comment,156,instagram,Telkomsel,neutral
taufiknengsi020224,telkomsel,comment,2315,instagram,Telkomsel,positive
taufiksofia,telkomsel,comment,487,instagram,Telkomsel,neutral
taufikyati,telkomsel,comment,0,tiktok,Telkomsel,neutral
taufikyunanmaulana,telkomsel,comment,476,instagram,Telkomsel,negative
taufiq_hidayat_012595,telkomsel,comment,0,instagram,Telkomsel,negative
taufiqari399,telkomsel,comment,0,instagram,Telkomsel,neutral
taufiqhemawan,telkomsel,comment,1046,instagram,Telkomsel,neutral
taufiqkaz,telkomsel,comment,289,instagram,Telkomsel,neutral
taufiqurrahman_t,telkomsel,comment,2705,instagram,Telkomsel,neutral
taurusgirl248,telkomsel,comment,2189,instagram,Telkomsel,negative
tayo.gt_,telkomsel,comment,100,instagram,Telkomsel,neutral
tdjandra,telkomsel,comment,573,instagram,Telkomsel,neutral
tedos82,telkomsel,comment,2346,tiktok,Telkomsel,neutral
tedyrianto,telkomsel,comment,1056,instagram,Telkomsel,positive
tee_paitoon,telkomsel,comment,1602,instagram,Telkomsel,positive
teebot_,telkomsel,comment,622,instagram,Telkomsel,positive
teggi_gr,telkomsel,comment,0,instagram,Telkomsel,neutral
teguharyaputra_,telkomsel,comment,2004,instagram,Telkomsel,neutral
teguhfriend,telkomsel,comment,1338,instagram,Telkomsel,positive
teguhkuncoro14,telkomsel,comment,746,instagram,Telkomsel,neutral
tehasli.indonesia.wiradesa,telkomsel,comment,1575,instagram,Telkomsel,neutral
tehmedh,telkomsel,comment,2504,instagram,Telkomsel,neutral
tejo_warsito,telkomsel,comment,10334,instagram,Telkomsel,neutral
teknikinformatikaid,telkomsel,comment,495,instagram,Telkomsel,neutral
teknisi_ac_kota_padang,telkomsel,comment,325,instagram,Telkomsel,neutral
teksxrud33_,telkomsel,comment,279,instagram,Telkomsel,neutral
telaga.hati15,telkomsel,comment,14,instagram,Telkomsel,positive
telkomindonesia,telkomsel,comment,702548,instagram,Telkomsel,positive
telkomsel.lamongan,telkomsel,comment,10565,instagram,Telkomsel,positive
telkomsel_barito.official,telkomsel,comment,2643,instagram,Telkomsel,positive
telkomsel_boyolali,telkomsel,comment,0,instagram,Telkomsel,neutral
telkomsel_pantura,telkomsel,comment,2588,instagram,Telkomsel,neutral
telkomselenterprise,telkomsel,comment,20993,instagram,Telkomsel,positive
telkomselhalo,telkomsel,comment,74558,instagram,Telkomsel,neutral
telkomselkalbarr,telkomsel,comment,1370,instagram,Telkomsel,neutral
telkomselone,telkomsel,comment,9928,instagram,Telkomsel,positive
telkomselpky3,telkomsel,comment,475,tiktok,Telkomsel,neutral
telkomselsragen,telkomsel,comment,367,instagram,Telkomsel,neutral
telkomselsumatera,telkomsel,comment,61407,instagram,Telkomsel,neutral
telur_mata_shapie,telkomsel,comment,0,instagram,Telkomsel,negative
temanlingkungan2025,telkomsel,comment,76,instagram,Telkomsel,positive
tembanggularecords,telkomsel,comment,0,instagram,Telkomsel,neutral
temisumarlin,telkomsel,comment,23929,instagram,Telkomsel,positive
ten_xinn,telkomsel,comment,58,tiktok,Telkomsel,negative
tengku_amri02,telkomsel,comment,61,instagram,Telkomsel,negative
tengku_naufa.nm,telkomsel,comment,10363,instagram,Telkomsel,negative
tengkuenni,telkomsel,comment,117,instagram,Telkomsel,neutral
tengkumhdikhsan,telkomsel,comment,1039,instagram,Telkomsel,negative
tengsiawjoe,telkomsel,comment,357,instagram,Telkomsel,neutral
tenriyulia,telkomsel,comment,2573,instagram,Telkomsel,neutral
tentyoki,telkomsel,comment,21,tiktok,Telkomsel,negative
teo.rahman,telkomsel,comment,215,instagram,Telkomsel,neutral
tere3967,telkomsel,comment,12,tiktok,Telkomsel,neutral
tereist,telkomsel,comment,0,instagram,Telkomsel,negative
teretetet_tet,telkomsel,comment,981,instagram,Telkomsel,neutral
ternojanjok,telkomsel,comment,0,tiktok,Telkomsel,negative
teronq,telkomsel,comment,4313,instagram,Telkomsel,neutral
terserahkamja_,telkomsel,comment,79,tiktok,Telkomsel,negative
tertawalah._,telkomsel,comment,0,tiktok,Telkomsel,neutral
tesatumengkol,telkomsel,comment,0,instagram,Telkomsel,neutral
tesla_94,telkomsel,comment,1445,instagram,Telkomsel,neutral
teslakit2,telkomsel,comment,0,tiktok,Telkomsel,negative
tessa_rahmadani21,telkomsel,comment,0,instagram,Telkomsel,positive
tetegu.id,telkomsel,comment,581,instagram,Telkomsel,neutral
tetisslwti07,telkomsel,comment,6766,tiktok,Telkomsel,negative
tetsusaiga34,telkomsel,comment,14,instagram,Telkomsel,negative
teuku_2,telkomsel,comment,3616,instagram,Telkomsel,positive
teuku_arie_88,telkomsel,comment,379,instagram,Telkomsel,neutral
teuku_habil,telkomsel,comment,184,instagram,Telkomsel,negative
teukuarief_21,telkomsel,comment,450,instagram,Telkomsel,neutral
teukuauliyarahman,telkomsel,comment,2105,instagram,Telkomsel,negative
teukuauzann,telkomsel,comment,996,instagram,Telkomsel,negative
teukureyvan.f19,telkomsel,comment,0,instagram,Telkomsel,positive
teukusyaufi,telkomsel,comment,671,instagram,Telkomsel,neutral
teukuyusransyah_tandi,telkomsel,comment,1066,instagram,Telkomsel,negative
tezar.mtezar,telkomsel,comment,0,instagram,Telkomsel,neutral
tfgaston69,telkomsel,comment,1296,tiktok,Telkomsel,neutral
tfk.0506,telkomsel,comment,0,tiktok,Telkomsel,negative
tfrndn,telkomsel,comment,139,instagram,Telkomsel,neutral
tgsusgsys,telkomsel,comment,0,tiktok,Telkomsel,neutral
tguh_haryo,telkomsel,comment,400,instagram,Telkomsel,neutral
th_r.vianz,telkomsel,comment,421,instagram,Telkomsel,neutral
tha.yad,telkomsel,comment,0,instagram,Telkomsel,negative
thadisucipto,telkomsel,comment,5905,instagram,Telkomsel,neutral
thafariza,telkomsel,comment,0,instagram,Telkomsel,neutral
thaher888,telkomsel,comment,67,instagram,Telkomsel,neutral
thaiteaaq,telkomsel,comment,42,tiktok,Telkomsel,negative
thalnajib,telkomsel,comment,156,instagram,Telkomsel,neutral
thatieq,telkomsel,comment,99,tiktok,Telkomsel,neutral
thdayat,telkomsel,comment,0,instagram,Telkomsel,negative
the.vieee,telkomsel,comment,655,instagram,Telkomsel,neutral
the_avandri,telkomsel,comment,2042,instagram,Telkomsel,neutral
the_ramons_interisti,telkomsel,comment,437,instagram,Telkomsel,negative
the_real_ammarchaerul,telkomsel,comment,23,instagram,Telkomsel,neutral
theagejin,telkomsel,comment,0,instagram,Telkomsel,neutral
thedzxx,telkomsel,comment,50,tiktok,Telkomsel,negative
thekingintheword0,telkomsel,comment,4,tiktok,Telkomsel,negative
thepwd,telkomsel,comment,0,instagram,Telkomsel,positive
thewavesofj0y,telkomsel,comment,0,instagram,Telkomsel,negative
thianz14,telkomsel,comment,2983,instagram,Telkomsel,neutral
thiiasilvia,telkomsel,comment,1694,instagram,Telkomsel,negative
this.is.it.y4n,telkomsel,comment,0,tiktok,Telkomsel,negative
thisisyourmoon_,telkomsel,comment,0,tiktok,Telkomsel,negative
thissiregar,telkomsel,comment,318,tiktok,Telkomsel,negative
thobias_messakh31,telkomsel,comment,975,instagram,Telkomsel,negative
thomp3l,telkomsel,comment,725,instagram,Telkomsel,neutral
thosera005,telkomsel,comment,0,tiktok,Telkomsel,negative
threenurhayati,telkomsel,comment,597,instagram,Telkomsel,neutral
ti2la_b,telkomsel,comment,20,instagram,Telkomsel,neutral
tia_abdurachman,telkomsel,comment,601,instagram,Telkomsel,neutral
tiadaduanyaa_,telkomsel,comment,3,tiktok,Telkomsel,negative
tiadesy,telkomsel,comment,613,tiktok,Telkomsel,negative
tiamaria371,telkomsel,comment,427,instagram,Telkomsel,neutral
tian.99998,telkomsel,comment,0,tiktok,Telkomsel,neutral
tian.ezz,telkomsel,comment,0,instagram,Telkomsel,neutral
tian_loan,telkomsel,comment,581,instagram,Telkomsel,negative
tiaraamaliamalenda,telkomsel,comment,2626,instagram,Telkomsel,neutral
tiarara94,telkomsel,comment,10157,instagram,Telkomsel,negative
tiarasaraswaty,telkomsel,comment,1617,instagram,Telkomsel,positive
tiaraummacaca15,telkomsel,comment,10900,instagram,Telkomsel,negative
tiartiarawaty,telkomsel,comment,1465,instagram,Telkomsel,neutral
tiaummufaiz,telkomsel,comment,237,instagram,Telkomsel,neutral
tibotobe,telkomsel,comment,482,instagram,Telkomsel,neutral
tifosi.saja,telkomsel,comment,3168,instagram,Telkomsel,neutral
tifosi25,telkomsel,comment,0,tiktok,Telkomsel,negative
tigerbopak,telkomsel,comment,0,tiktok,Telkomsel,negative
tigerknow08,telkomsel,comment,0,tiktok,Telkomsel,negative
tigorshn01,telkomsel,comment,0,tiktok,Telkomsel,neutral
tijirra,telkomsel,comment,0,tiktok,Telkomsel,neutral
tika.tikaa09,telkomsel,comment,0,instagram,Telkomsel,neutral
tika14530,telkomsel,comment,2,instagram,Telkomsel,positive
tikawardha,telkomsel,comment,2184,instagram,Telkomsel,neutral
tikawdydntr,telkomsel,comment,306,instagram,Telkomsel,neutral
tikosukmajaya,telkomsel,comment,244,instagram,Telkomsel,neutral
tiktok.repal28.com,telkomsel,comment,40,tiktok,Telkomsel,negative
timewithyuni,telkomsel,comment,139,instagram,Telkomsel,neutral
timnasnews.nar,telkomsel,comment,1620,instagram,Telkomsel,negative
timtimaang,telkomsel,comment,0,tiktok,Telkomsel,negative
tina_andriiiani,telkomsel,comment,631,instagram,Telkomsel,negative
tinaatincee,telkomsel,comment,456,instagram,Telkomsel,negative
tinahfood,telkomsel,comment,1302,instagram,Telkomsel,neutral
tinividivici,telkomsel,comment,252,instagram,Telkomsel,neutral
tinorinandi,telkomsel,comment,1171,instagram,Telkomsel,neutral
tio.frd,telkomsel,comment,74,instagram,Telkomsel,neutral
tiosidabutar,telkomsel,comment,665,instagram,Telkomsel,negative
tiqtudd,telkomsel,comment,0,instagram,Telkomsel,neutral
tiqum,telkomsel,comment,775,instagram,Telkomsel,neutral
tiraraa,telkomsel,comment,1301,instagram,Telkomsel,neutral
tisyaayulian,telkomsel,comment,0,instagram,Telkomsel,neutral
titansekar_,telkomsel,comment,788,instagram,Telkomsel,neutral
titi.aristiani,telkomsel,comment,1903,instagram,Telkomsel,neutral
titi_mfa,telkomsel,comment,176,instagram,Telkomsel,negative
titikjedacoffe,telkomsel,comment,562,tiktok,Telkomsel,negative
titin_kurniaali,telkomsel,comment,651,instagram,Telkomsel,neutral
titinitu,telkomsel,comment,606,instagram,Telkomsel,neutral
titinmaryati475,telkomsel,comment,0,tiktok,Telkomsel,neutral
titinwulansari,telkomsel,comment,35168,instagram,Telkomsel,neutral
titipan_terakhir,telkomsel,comment,0,instagram,Telkomsel,neutral
titisyakuyaya,telkomsel,comment,5794,instagram,Telkomsel,neutral
tito.haryanti7,telkomsel,comment,4,tiktok,Telkomsel,neutral
tituskristianto,telkomsel,comment,754,tiktok,Telkomsel,negative
titussiswandono,telkomsel,comment,2285,instagram,Telkomsel,positive
titywidyanino,telkomsel,comment,1568,instagram,Telkomsel,positive
tiwatiwatiwa_,telkomsel,comment,0,tiktok,Telkomsel,neutral
tiwia_z,telkomsel,comment,1210,instagram,Telkomsel,neutral
tiwiepr,telkomsel,comment,723,instagram,Telkomsel,positive
tjlarf,telkomsel,comment,0,tiktok,Telkomsel,negative
tjutrizkiazura,telkomsel,comment,1831,instagram,Telkomsel,negative
tlieko,telkomsel,comment,633,instagram,Telkomsel,neutral
tlsjntk,telkomsel,comment,0,tiktok,Telkomsel,negative
tm7_stor3,telkomsel,comment,17130,instagram,Telkomsel,positive
tm_haris,telkomsel,comment,6646,instagram,Telkomsel,negative
tm_mustafa,telkomsel,comment,1206,instagram,Telkomsel,negative
tminaa_,telkomsel,comment,102,instagram,Telkomsel,positive
tmmuhazir,telkomsel,comment,714,instagram,Telkomsel,neutral
toank0604,telkomsel,comment,2780,instagram,Telkomsel,positive
toar_mj,telkomsel,comment,1861,instagram,Telkomsel,positive
tobell_76,telkomsel,comment,0,tiktok,Telkomsel,positive
toekanggambar87,telkomsel,comment,249,instagram,Telkomsel,neutral
tofi.qurrohman,telkomsel,comment,880,instagram,Telkomsel,neutral
toh__haaja8,telkomsel,comment,101,tiktok,Telkomsel,negative
tohadi_06,telkomsel,comment,195,instagram,Telkomsel,positive
toink_37,telkomsel,comment,0,instagram,Telkomsel,neutral
toko.online49,telkomsel,comment,0,tiktok,Telkomsel,neutral
toku998,telkomsel,comment,8,tiktok,Telkomsel,neutral
tom_kusuma,telkomsel,comment,365,instagram,Telkomsel,negative
tomi8239,telkomsel,comment,112,instagram,Telkomsel,neutral
tommy.sanjaya35,telkomsel,comment,102,tiktok,Telkomsel,negative
tommy_121190,telkomsel,comment,140,instagram,Telkomsel,neutral
tommyj1963,telkomsel,comment,400,instagram,Telkomsel,negative
tommyrizall,telkomsel,comment,223,instagram,Telkomsel,negative
tomo_t97,telkomsel,comment,198,instagram,Telkomsel,neutral
tomori.ft.ap,telkomsel,comment,1036,tiktok,Telkomsel,neutral
tomydpy,telkomsel,comment,2038,instagram,Telkomsel,neutral
tondi_tondiqu,telkomsel,comment,216,instagram,Telkomsel,neutral
toni_ivanko,telkomsel,comment,376,instagram,Telkomsel,negative
tonn.aja.wkwk,telkomsel,comment,55,tiktok,Telkomsel,neutral
tonsofun21,telkomsel,comment,0,instagram,Telkomsel,neutral
toooong_kosssong,telkomsel,comment,0,instagram,Telkomsel,negative
tooxiaoqi,telkomsel,comment,907000,tiktok,Telkomsel,neutral
topikbudi_,telkomsel,comment,328,instagram,Telkomsel,positive
topiksucerz,telkomsel,comment,288,instagram,Telkomsel,neutral
toppaannn,telkomsel,comment,45,instagram,Telkomsel,neutral
tormi382,telkomsel,comment,0,tiktok,Telkomsel,negative
totaldsss_,telkomsel,comment,8067,instagram,Telkomsel,neutral
tothebone031,telkomsel,comment,0,tiktok,Telkomsel,negative
toto.tn97,telkomsel,comment,587,instagram,Telkomsel,negative
totokudyanto,telkomsel,comment,650,instagram,Telkomsel,neutral
totol032,telkomsel,comment,2285,tiktok,Telkomsel,neutral
toyotalampung.ari,telkomsel,comment,3294,instagram,Telkomsel,neutral
tpprwrr2__,telkomsel,comment,0,instagram,Telkomsel,negative
tqafebia_,telkomsel,comment,690,instagram,Telkomsel,neutral
trapenting___,telkomsel,comment,3695,tiktok,Telkomsel,neutral
trashhh.duts,telkomsel,comment,43,instagram,Telkomsel,neutral
traveler4706,telkomsel,comment,0,instagram,Telkomsel,positive
trayaalmodjarot,telkomsel,comment,557,instagram,Telkomsel,negative
tresniw_,telkomsel,comment,10546,instagram,Telkomsel,negative
tresno_jembernesia1899,telkomsel,comment,93,instagram,Telkomsel,neutral
trexsky09,telkomsel,comment,25,tiktok,Telkomsel,negative
tri.marlina.90,telkomsel,comment,0,instagram,Telkomsel,neutral
tri.suryani.125,telkomsel,comment,196,instagram,Telkomsel,neutral
triaa.ni,telkomsel,comment,124,tiktok,Telkomsel,negative
triaiakk,telkomsel,comment,0,instagram,Telkomsel,neutral
trias.rizki,telkomsel,comment,0,instagram,Telkomsel,neutral
triayucp,telkomsel,comment,900,instagram,Telkomsel,neutral
triesayuu,telkomsel,comment,1420,instagram,Telkomsel,neutral
triezna_niez,telkomsel,comment,2711,instagram,Telkomsel,neutral
trihandayani_dg,telkomsel,comment,0,instagram,Telkomsel,neutral
trii_agustina_,telkomsel,comment,0,instagram,Telkomsel,neutral
trii_idand,telkomsel,comment,1416,instagram,Telkomsel,negative
trimonika_,telkomsel,comment,138,instagram,Telkomsel,positive
trirahayu88s,telkomsel,comment,1887,instagram,Telkomsel,positive
trirestuwahyuningtyas,telkomsel,comment,299,instagram,Telkomsel,neutral
trisinta18,telkomsel,comment,0,tiktok,Telkomsel,negative
trisnaapertiwii,telkomsel,comment,639,instagram,Telkomsel,neutral
trissa1002,telkomsel,comment,1218,instagram,Telkomsel,positive
trisssmaa,telkomsel,comment,196,instagram,Telkomsel,negative
trisubekti6191,telkomsel,comment,0,tiktok,Telkomsel,neutral
trisznotriszno,telkomsel,comment,184,instagram,Telkomsel,negative
triyani_afit,telkomsel,comment,1532,instagram,Telkomsel,neutral
triyanisimarmata,telkomsel,comment,0,tiktok,Telkomsel,negative
troyszela,telkomsel,comment,0,tiktok,Telkomsel,negative
trrisadrnn,telkomsel,comment,0,instagram,Telkomsel,neutral
trsrhaj0,telkomsel,comment,31,tiktok,Telkomsel,negative
truehanzz,telkomsel,comment,412,instagram,Telkomsel,negative
trust_mi_,telkomsel,comment,1679,instagram,Telkomsel,neutral
truthmenow,telkomsel,comment,27,tiktok,Telkomsel,neutral
trydarmawansyah,telkomsel,comment,0,instagram,Telkomsel,positive
tryvivit_purwaty,telkomsel,comment,689,instagram,Telkomsel,neutral
trywarits.alfarizi,telkomsel,comment,2146,instagram,Telkomsel,neutral
trz_editz01,telkomsel,comment,363,tiktok,Telkomsel,neutral
tsarnikolas07,telkomsel,comment,4,tiktok,Telkomsel,negative
tsel_malang,telkomsel,comment,12153,instagram,Telkomsel,neutral
tsel_malang,telkomsel,comment,155,tiktok,Telkomsel,neutral
tselmakassar,telkomsel,comment,0,instagram,Telkomsel,positive
tselofficial,telkomsel,comment,77,tiktok,Telkomsel,neutral
tselovalnov1,telkomsel,comment,16300,tiktok,Telkomsel,neutral
tselovalnov_,telkomsel,comment,0,tiktok,Telkomsel,neutral
tselsmd,telkomsel,comment,2039,instagram,Telkomsel,neutral
tsmhfdz,telkomsel,comment,20,instagram,Telkomsel,negative
tsoegenkwahyudi,telkomsel,comment,1106,tiktok,Telkomsel,negative
tstruth_,telkomsel,comment,17,tiktok,Telkomsel,negative
tsyprb,telkomsel,comment,0,tiktok,Telkomsel,neutral
ttdyzxy,telkomsel,comment,687,instagram,Telkomsel,neutral
tu.leong6,telkomsel,comment,0,tiktok,Telkomsel,negative
tuandeni2,telkomsel,comment,0,tiktok,Telkomsel,negative
tuanvino,telkomsel,comment,14,instagram,Telkomsel,negative
tubagus_dadang,telkomsel,comment,2419,instagram,Telkomsel,neutral
tubagusfauzy,telkomsel,comment,40338,instagram,Telkomsel,positive
tukang_dolen,telkomsel,comment,2785,instagram,Telkomsel,neutral
tumerta97,telkomsel,comment,797,instagram,Telkomsel,negative
tumisobeng,telkomsel,comment,40,instagram,Telkomsel,negative
tuningsupriyatin,telkomsel,comment,0,instagram,Telkomsel,positive
tunjungekowibowo,telkomsel,comment,1841,instagram,Telkomsel,neutral
tunjungsarry,telkomsel,comment,1159,instagram,Telkomsel,neutral
turrzajahhh,telkomsel,comment,184,tiktok,Telkomsel,negative
tuteirawan,telkomsel,comment,1815,instagram,Telkomsel,positive
tutut.agustinawat2,telkomsel,comment,20,tiktok,Telkomsel,neutral
tuuaannn_,telkomsel,comment,0,instagram,Telkomsel,negative
tuwira_adventure,telkomsel,comment,0,tiktok,Telkomsel,negative
tuyul_lompat,telkomsel,comment,111,instagram,Telkomsel,neutral
twelve9930,telkomsel,comment,195,tiktok,Telkomsel,negative
twizz.3,telkomsel,comment,1461,tiktok,Telkomsel,negative
tya.anggraeni1,telkomsel,comment,788,instagram,Telkomsel,neutral
tya5569,telkomsel,comment,24,tiktok,Telkomsel,positive
tyanurht,telkomsel,comment,364,instagram,Telkomsel,neutral
tyas.prameswari,telkomsel,comment,1162,instagram,Telkomsel,neutral
tyas_2113,telkomsel,comment,516,instagram,Telkomsel,neutral
tyasstt,telkomsel,comment,1633,instagram,Telkomsel,neutral
tyassudiro1507,telkomsel,comment,160,instagram,Telkomsel,neutral
tyka_on7,telkomsel,comment,0,instagram,Telkomsel,neutral
tyo_bhakti,telkomsel,comment,547,instagram,Telkomsel,neutral
tyols31,telkomsel,comment,887,instagram,Telkomsel,neutral
tyrmieayam,telkomsel,comment,0,tiktok,Telkomsel,negative
tyro_jalanjajan,telkomsel,comment,16,instagram,Telkomsel,positive
tzhizukadewii,telkomsel,comment,0,instagram,Telkomsel,neutral
tzulfikarzahmadan,telkomsel,comment,1403,instagram,Telkomsel,negative
ubai3946,telkomsel,comment,0,tiktok,Telkomsel,neutral
ubaidillah808,telkomsel,comment,59,instagram,Telkomsel,neutral
ubim.anakbaik,telkomsel,comment,0,tiktok,Telkomsel,negative
ucengmcpe_,telkomsel,comment,436,instagram,Telkomsel,neutral
ucha15,telkomsel,comment,2257,instagram,Telkomsel,positive
uchie_najwa,telkomsel,comment,255,instagram,Telkomsel,positive
uchy3318,telkomsel,comment,0,instagram,Telkomsel,neutral
ucikkoncres,telkomsel,comment,13,instagram,Telkomsel,positive
ucilapunaa,telkomsel,comment,1300,instagram,Telkomsel,neutral
uciwulandari121,telkomsel,comment,1858,instagram,Telkomsel,neutral
uconium,telkomsel,comment,148,tiktok,Telkomsel,neutral
ucut_alh,telkomsel,comment,66,instagram,Telkomsel,neutral
uda_genta__marco,telkomsel,comment,39,instagram,Telkomsel,neutral
uda_pitok90,telkomsel,comment,0,instagram,Telkomsel,positive
uda_rio29,telkomsel,comment,422,instagram,Telkomsel,negative
uda_sikumbang,telkomsel,comment,1644,instagram,Telkomsel,neutral
udaranoy,telkomsel,comment,627,instagram,Telkomsel,positive
ududwui,telkomsel,comment,0,tiktok,Telkomsel,neutral
ugang_penyakitt,telkomsel,comment,13,tiktok,Telkomsel,negative
ugiiugii_,telkomsel,comment,769,instagram,Telkomsel,neutral
ujangayi,telkomsel,comment,0,tiktok,Telkomsel,negative
ujangstecu,telkomsel,comment,0,tiktok,Telkomsel,negative
ujankfahmy,telkomsel,comment,569,instagram,Telkomsel,neutral
ukakuiki,telkomsel,comment,1178,instagram,Telkomsel,neutral
uland224,telkomsel,comment,361,instagram,Telkomsel,neutral
uleebalang2020,telkomsel,comment,49,instagram,Telkomsel,negative
ulek_bulu_98,telkomsel,comment,73,tiktok,Telkomsel,negative
ulfaa507,telkomsel,comment,0,instagram,Telkomsel,neutral
ulfadhian,telkomsel,comment,751,instagram,Telkomsel,neutral
ulfakhairina,telkomsel,comment,1914,instagram,Telkomsel,neutral
ulfamusfiyah05,telkomsel,comment,310,instagram,Telkomsel,neutral
ulfayusa,telkomsel,comment,0,instagram,Telkomsel,neutral
ulfha304,telkomsel,comment,381,instagram,Telkomsel,neutral
ulfia.rahmii,telkomsel,comment,951,instagram,Telkomsel,negative
ulfiar13,telkomsel,comment,753,instagram,Telkomsel,negative
ulfiasafitri,telkomsel,comment,1398,instagram,Telkomsel,neutral
ulfmia,telkomsel,comment,479,instagram,Telkomsel,neutral
uliantryanggraini,telkomsel,comment,470,instagram,Telkomsel,neutral
ulinnihayah_07,telkomsel,comment,2449,instagram,Telkomsel,neutral
ulinnuhaa07,telkomsel,comment,267,instagram,Telkomsel,neutral
ullah_au,telkomsel,comment,2446,instagram,Telkomsel,positive
ullie517,telkomsel,comment,6653,instagram,Telkomsel,neutral
ulphisuhendra,telkomsel,comment,0,instagram,Telkomsel,negative
ultramanjamshot,telkomsel,comment,58,tiktok,Telkomsel,negative
uluan_pakpahan,telkomsel,comment,3,instagram,Telkomsel,positive
ulul_arhamz,telkomsel,comment,78,instagram,Telkomsel,positive
ululazmi816,telkomsel,comment,93,tiktok,Telkomsel,negative
ulululul_al,telkomsel,comment,732,instagram,Telkomsel,negative
ulum_272,telkomsel,comment,334,tiktok,Telkomsel,neutral
ulungrahmadhan,telkomsel,comment,1791,instagram,Telkomsel,neutral
uman01,telkomsel,comment,1006,instagram,Telkomsel,neutral
umar_mg_nst,telkomsel,comment,2510,instagram,Telkomsel,positive
umardiyati,telkomsel,comment,0,instagram,Telkomsel,neutral
umi.ahmadayni,telkomsel,comment,92,instagram,Telkomsel,neutral
umi_3q,telkomsel,comment,257,instagram,Telkomsel,neutral
umi_nawa,telkomsel,comment,1382,instagram,Telkomsel,neutral
umie_khairiyah,telkomsel,comment,1010,instagram,Telkomsel,neutral
umienadroh,telkomsel,comment,263,instagram,Telkomsel,neutral
umiia24,telkomsel,comment,0,tiktok,Telkomsel,negative
umm.hayfa,telkomsel,comment,400,instagram,Telkomsel,negative
umm_zahroo,telkomsel,comment,566,instagram,Telkomsel,positive
ummi_anak_sholiha,telkomsel,comment,621,instagram,Telkomsel,neutral
ummiexdwrs,telkomsel,comment,1080,instagram,Telkomsel,neutral
ummubaihaqi,telkomsel,comment,0,tiktok,Telkomsel,negative
ummuh3_507,telkomsel,comment,527,instagram,Telkomsel,neutral
ummusaphinefii,telkomsel,comment,1795,instagram,Telkomsel,neutral
ummychh,telkomsel,comment,3495,tiktok,Telkomsel,neutral
ummzafran,telkomsel,comment,594,instagram,Telkomsel,neutral
uncle_tanvan,telkomsel,comment,23558,instagram,Telkomsel,negative
uncu_mer06,telkomsel,comment,0,instagram,Telkomsel,neutral
unde.rclashero,telkomsel,comment,0,instagram,Telkomsel,negative
undingbaco,telkomsel,comment,1269,instagram,Telkomsel,neutral
unggul.sitorus,telkomsel,comment,0,instagram,Telkomsel,neutral
unhct5,telkomsel,comment,1270,tiktok,Telkomsel,neutral
uni_melsy_hijab,telkomsel,comment,0,instagram,Telkomsel,positive
uni_romil,telkomsel,comment,1113,instagram,Telkomsel,positive
unikartikasari,telkomsel,comment,1946,instagram,Telkomsel,negative
uniqka008,telkomsel,comment,15,instagram,Telkomsel,neutral
uniyonaa,telkomsel,comment,0,instagram,Telkomsel,neutral
unknown_who499,telkomsel,comment,0,tiktok,Telkomsel,negative
unromanticromeo,telkomsel,comment,33,instagram,Telkomsel,negative
unserneme1230,telkomsel,comment,376,tiktok,Telkomsel,negative
untari_nia,telkomsel,comment,548,instagram,Telkomsel,neutral
untukeks,telkomsel,comment,2,instagram,Telkomsel,neutral
unuykeche84,telkomsel,comment,198,tiktok,Telkomsel,neutral
upkya,telkomsel,comment,88,instagram,Telkomsel,neutral
upp._.a,telkomsel,comment,0,instagram,Telkomsel,neutral
ur.for.gaszz,telkomsel,comment,0,tiktok,Telkomsel,negative
urang_awak_juo_24,telkomsel,comment,0,tiktok,Telkomsel,negative
urang_minang.01,telkomsel,comment,186,instagram,Telkomsel,positive
urfavgurlzzz__,telkomsel,comment,0,tiktok,Telkomsel,negative
urknowtia,telkomsel,comment,47,instagram,Telkomsel,neutral
urmysunfloowwyyy,telkomsel,comment,43,instagram,Telkomsel,negative
us.yahya87,telkomsel,comment,97,instagram,Telkomsel,negative
user023219192,telkomsel,comment,20,tiktok,Telkomsel,neutral
user032320092011,telkomsel,comment,0,tiktok,Telkomsel,neutral
user036869758,telkomsel,comment,0,tiktok,Telkomsel,neutral
user08537121029,telkomsel,comment,0,tiktok,Telkomsel,neutral
user102107_,telkomsel,comment,777,tiktok,Telkomsel,negative
user1348133617058,telkomsel,comment,0,tiktok,Telkomsel,neutral
user140219851,telkomsel,comment,0,tiktok,Telkomsel,neutral
user1463652862147,telkomsel,comment,45,tiktok,Telkomsel,neutral
user16050008,telkomsel,comment,119,tiktok,Telkomsel,negative
user1735283622836,telkomsel,comment,1419,tiktok,Telkomsel,neutral
user20010820,telkomsel,comment,0,tiktok,Telkomsel,negative
user2095062829840,telkomsel,comment,1,tiktok,Telkomsel,negative
user34188433,telkomsel,comment,0,tiktok,Telkomsel,neutral
user353400169,telkomsel,comment,16,tiktok,Telkomsel,neutral
user434573839,telkomsel,comment,0,tiktok,Telkomsel,neutral
user4521222835423,telkomsel,comment,0,tiktok,Telkomsel,neutral
user4680461295632,telkomsel,comment,0,tiktok,Telkomsel,negative
user4707234107113,telkomsel,comment,0,tiktok,Telkomsel,neutral
user497420881180,telkomsel,comment,6,tiktok,Telkomsel,neutral
user49974310362161,telkomsel,comment,131,tiktok,Telkomsel,neutral
user5381442356761,telkomsel,comment,781,tiktok,Telkomsel,negative
